dataset,origin,seed,model,teacher,student,policy,picked,MASE,MAE,RMSE,cal_MASE,persistence_MASE,diverged
AAPL,1,123,N-HiTS_ValSelect[QELM],QELM,N-HiTS,ValSelect,N-HiTS_NaiveKD[QELM],0.9036682354755884,0.0266058399229684,0.0355412979099101,1.1734567571658512,1.3080004344449487,False
AAPL,1,123,N-HiTS_HardRejectPersist[QELM],QELM,N-HiTS,HardRejectPersist,N-HiTS_NaiveKD[QELM],0.9036682354755884,0.0266058399229684,0.0355412979099101,1.1734567571658512,1.3080004344449487,False
AAPL,1,123,N-HiTS_Oracle[QELM],QELM,N-HiTS,Oracle,N-HiTS_NaiveKD[QELM],0.9036682354755884,0.0266058399229684,0.0355412979099101,1.1734567571658512,1.3080004344449487,False
AAPL,1,123,DLinear_ValSelect[QELM-NISQ],QELM-NISQ,DLinear,ValSelect,DLinear_NaiveKD[QELM-NISQ],0.9215330082667234,0.0271318153489952,0.0363024253670316,1.184298113665598,1.3080004344449487,False
AAPL,1,123,DLinear_HardRejectPersist[QELM-NISQ],QELM-NISQ,DLinear,HardRejectPersist,DLinear_NaiveKD[QELM-NISQ],0.9215330082667234,0.0271318153489952,0.0363024253670316,1.184298113665598,1.3080004344449487,False
AAPL,1,123,DLinear_Oracle[QELM-NISQ],QELM-NISQ,DLinear,Oracle,DLinear_NaiveKD[QELM-NISQ],0.9215330082667234,0.0271318153489952,0.0363024253670316,1.184298113665598,1.3080004344449487,False
AAPL,1,123,PatchTST_ValSelect[QELM-NISQ],QELM-NISQ,PatchTST,ValSelect,PatchTST_NaiveKD[QELM-NISQ],0.9087473834958592,0.0267553804223103,0.0357073231797054,1.1769474841084795,1.3080004344449487,False
AAPL,1,123,PatchTST_HardRejectPersist[QELM-NISQ],QELM-NISQ,PatchTST,HardRejectPersist,PatchTST_NaiveKD[QELM-NISQ],0.9087473834958592,0.0267553804223103,0.0357073231797054,1.1769474841084795,1.3080004344449487,False
AAPL,1,123,PatchTST_Oracle[QELM-NISQ],QELM-NISQ,PatchTST,Oracle,PatchTST_NaiveKD[QELM-NISQ],0.9087473834958592,0.0267553804223103,0.0357073231797054,1.1769474841084795,1.3080004344449487,False
AAPL,1,123,N-HiTS_ValSelect[QELM-NISQ],QELM-NISQ,N-HiTS,ValSelect,N-HiTS_NaiveKD[QELM-NISQ],0.903709882725647,0.0266070661031359,0.0355420761257204,1.1734680118213334,1.3080004344449487,False
AAPL,1,123,N-HiTS_HardRejectPersist[QELM-NISQ],QELM-NISQ,N-HiTS,HardRejectPersist,N-HiTS_NaiveKD[QELM-NISQ],0.903709882725647,0.0266070661031359,0.0355420761257204,1.1734680118213334,1.3080004344449487,False
AAPL,1,123,N-HiTS_Oracle[QELM-NISQ],QELM-NISQ,N-HiTS,Oracle,N-HiTS_NaiveKD[QELM-NISQ],0.903709882725647,0.0266070661031359,0.0355420761257204,1.1734680118213334,1.3080004344449487,False
AAPL,1,123,DLinear_ValSelect[ClassicalELM],ClassicalELM,DLinear,ValSelect,DLinear_NaiveKD[ClassicalELM],0.9244724579966828,0.0272183587571916,0.036409810597361,1.1865368661447917,1.3080004344449487,False
AAPL,1,123,DLinear_HardRejectPersist[ClassicalELM],ClassicalELM,DLinear,HardRejectPersist,DLinear_NaiveKD[ClassicalELM],0.9244724579966828,0.0272183587571916,0.036409810597361,1.1865368661447917,1.3080004344449487,False
AAPL,1,123,DLinear_Oracle[ClassicalELM],ClassicalELM,DLinear,Oracle,DLinear_NaiveKD[ClassicalELM],0.9244724579966828,0.0272183587571916,0.036409810597361,1.1865368661447917,1.3080004344449487,False
AAPL,1,123,PatchTST_ValSelect[ClassicalELM],ClassicalELM,PatchTST,ValSelect,PatchTST_NaiveKD[ClassicalELM],0.9098047020850124,0.0267865100427022,0.0357445345412236,1.1778277582940324,1.3080004344449487,False
AAPL,1,123,PatchTST_HardRejectPersist[ClassicalELM],ClassicalELM,PatchTST,HardRejectPersist,PatchTST_NaiveKD[ClassicalELM],0.9098047020850124,0.0267865100427022,0.0357445345412236,1.1778277582940324,1.3080004344449487,False
AAPL,1,123,PatchTST_Oracle[ClassicalELM],ClassicalELM,PatchTST,Oracle,PatchTST_NaiveKD[ClassicalELM],0.9098047020850124,0.0267865100427022,0.0357445345412236,1.1778277582940324,1.3080004344449487,False
AAPL,1,123,N-HiTS_ValSelect[ClassicalELM],ClassicalELM,N-HiTS,ValSelect,N-HiTS_NaiveKD[ClassicalELM],0.9037503431659626,0.0266082573411987,0.0355462360708751,1.1735650888281262,1.3080004344449487,False
AAPL,1,123,N-HiTS_HardRejectPersist[ClassicalELM],ClassicalELM,N-HiTS,HardRejectPersist,N-HiTS_NaiveKD[ClassicalELM],0.9037503431659626,0.0266082573411987,0.0355462360708751,1.1735650888281262,1.3080004344449487,False
AAPL,1,123,N-HiTS_Oracle[ClassicalELM],ClassicalELM,N-HiTS,Oracle,N-HiTS_NaiveKD[ClassicalELM],0.9037503431659626,0.0266082573411987,0.0355462360708751,1.1735650888281262,1.3080004344449487,False
AAPL,1,2024,DLinear_ValSelect[QELM],QELM,DLinear,ValSelect,DLinear_NaiveKD[QELM],0.9218247196959624,0.0271404039297213,0.0363352217959501,1.1845023013556233,1.3080004344449487,False
AAPL,1,2024,DLinear_HardRejectPersist[QELM],QELM,DLinear,HardRejectPersist,DLinear_NaiveKD[QELM],0.9218247196959624,0.0271404039297213,0.0363352217959501,1.1845023013556233,1.3080004344449487,False
AAPL,1,2024,DLinear_Oracle[QELM],QELM,DLinear,Oracle,DLinear_NaiveKD[QELM],0.9218247196959624,0.0271404039297213,0.0363352217959501,1.1845023013556233,1.3080004344449487,False
AAPL,1,2024,PatchTST_ValSelect[QELM],QELM,PatchTST,ValSelect,PatchTST_NaiveKD[QELM],0.9080397530434082,0.0267345463354149,0.0356311511959705,1.1754807832820446,1.3080004344449487,False
AAPL,1,2024,PatchTST_HardRejectPersist[QELM],QELM,PatchTST,HardRejectPersist,PatchTST_NaiveKD[QELM],0.9080397530434082,0.0267345463354149,0.0356311511959705,1.1754807832820446,1.3080004344449487,False
AAPL,1,2024,PatchTST_Oracle[QELM],QELM,PatchTST,Oracle,PatchTST_NaiveKD[QELM],0.9080397530434082,0.0267345463354149,0.0356311511959705,1.1754807832820446,1.3080004344449487,False
AAPL,1,2024,N-HiTS_ValSelect[QELM],QELM,N-HiTS,ValSelect,N-HiTS_NaiveKD[QELM],0.90008612142428,0.026500375163565,0.0354541020513897,1.1758439431152294,1.3080004344449487,False
AAPL,1,2024,N-HiTS_HardRejectPersist[QELM],QELM,N-HiTS,HardRejectPersist,N-HiTS_NaiveKD[QELM],0.90008612142428,0.026500375163565,0.0354541020513897,1.1758439431152294,1.3080004344449487,False
AAPL,1,2024,N-HiTS_Oracle[QELM],QELM,N-HiTS,Oracle,N-HiTS_NaiveKD[QELM],0.90008612142428,0.026500375163565,0.0354541020513897,1.1758439431152294,1.3080004344449487,False
AAPL,1,2024,DLinear_ValSelect[QELM-NISQ],QELM-NISQ,DLinear,ValSelect,DLinear_NaiveKD[QELM-NISQ],0.921796835900624,0.027139582973793,0.0363345312737233,1.184507262793106,1.3080004344449487,False
AAPL,1,2024,DLinear_HardRejectPersist[QELM-NISQ],QELM-NISQ,DLinear,HardRejectPersist,DLinear_NaiveKD[QELM-NISQ],0.921796835900624,0.027139582973793,0.0363345312737233,1.184507262793106,1.3080004344449487,False
AAPL,1,2024,DLinear_Oracle[QELM-NISQ],QELM-NISQ,DLinear,Oracle,DLinear_NaiveKD[QELM-NISQ],0.921796835900624,0.027139582973793,0.0363345312737233,1.184507262793106,1.3080004344449487,False
AAPL,1,2024,PatchTST_ValSelect[QELM-NISQ],QELM-NISQ,PatchTST,ValSelect,PatchTST_NaiveKD[QELM-NISQ],0.9080278188835892,0.0267341949693567,0.0356305429209923,1.1754822652419197,1.3080004344449487,False
AAPL,1,2024,PatchTST_HardRejectPersist[QELM-NISQ],QELM-NISQ,PatchTST,HardRejectPersist,PatchTST_NaiveKD[QELM-NISQ],0.9080278188835892,0.0267341949693567,0.0356305429209923,1.1754822652419197,1.3080004344449487,False
AAPL,1,2024,PatchTST_Oracle[QELM-NISQ],QELM-NISQ,PatchTST,Oracle,PatchTST_NaiveKD[QELM-NISQ],0.9080278188835892,0.0267341949693567,0.0356305429209923,1.1754822652419197,1.3080004344449487,False
AAPL,1,2024,N-HiTS_ValSelect[QELM-NISQ],QELM-NISQ,N-HiTS,ValSelect,N-HiTS_NaiveKD[QELM-NISQ],0.9000872522899448,0.0265004084585617,0.0354542432158288,1.1758287148714193,1.3080004344449487,False
AAPL,1,2024,N-HiTS_HardRejectPersist[QELM-NISQ],QELM-NISQ,N-HiTS,HardRejectPersist,N-HiTS_NaiveKD[QELM-NISQ],0.9000872522899448,0.0265004084585617,0.0354542432158288,1.1758287148714193,1.3080004344449487,False
AAPL,1,2024,N-HiTS_Oracle[QELM-NISQ],QELM-NISQ,N-HiTS,Oracle,N-HiTS_NaiveKD[QELM-NISQ],0.9000872522899448,0.0265004084585617,0.0354542432158288,1.1758287148714193,1.3080004344449487,False
AAPL,1,2024,DLinear_ValSelect[ClassicalELM],ClassicalELM,DLinear,ValSelect,DLinear_NaiveKD[ClassicalELM],0.9253284945696096,0.0272435622236115,0.0364902860700683,1.1871121136431315,1.3080004344449487,False
AAPL,1,2024,DLinear_HardRejectPersist[ClassicalELM],ClassicalELM,DLinear,HardRejectPersist,DLinear_NaiveKD[ClassicalELM],0.9253284945696096,0.0272435622236115,0.0364902860700683,1.1871121136431315,1.3080004344449487,False
AAPL,1,2024,DLinear_Oracle[ClassicalELM],ClassicalELM,DLinear,Oracle,DLinear_NaiveKD[ClassicalELM],0.9253284945696096,0.0272435622236115,0.0364902860700683,1.1871121136431315,1.3080004344449487,False
AAPL,1,2024,PatchTST_ValSelect[ClassicalELM],ClassicalELM,PatchTST,ValSelect,PatchTST_NaiveKD[ClassicalELM],0.90880339828949,0.0267570296123273,0.0356653294501679,1.1760613484571487,1.3080004344449487,False
AAPL,1,2024,PatchTST_HardRejectPersist[ClassicalELM],ClassicalELM,PatchTST,HardRejectPersist,PatchTST_NaiveKD[ClassicalELM],0.90880339828949,0.0267570296123273,0.0356653294501679,1.1760613484571487,1.3080004344449487,False
AAPL,1,2024,PatchTST_Oracle[ClassicalELM],ClassicalELM,PatchTST,Oracle,PatchTST_NaiveKD[ClassicalELM],0.90880339828949,0.0267570296123273,0.0356653294501679,1.1760613484571487,1.3080004344449487,False
AAPL,1,2024,N-HiTS_ValSelect[ClassicalELM],ClassicalELM,N-HiTS,ValSelect,N-HiTS_NaiveKD[ClassicalELM],0.9001194752388465,0.0265013571680401,0.0354617943467432,1.1758919306700426,1.3080004344449487,False
AAPL,1,2024,N-HiTS_HardRejectPersist[ClassicalELM],ClassicalELM,N-HiTS,HardRejectPersist,N-HiTS_NaiveKD[ClassicalELM],0.9001194752388465,0.0265013571680401,0.0354617943467432,1.1758919306700426,1.3080004344449487,False
AAPL,1,2024,N-HiTS_Oracle[ClassicalELM],ClassicalELM,N-HiTS,Oracle,N-HiTS_NaiveKD[ClassicalELM],0.9001194752388465,0.0265013571680401,0.0354617943467432,1.1758919306700426,1.3080004344449487,False
AAPL,2,42,DLinear_ValSelect[QELM],QELM,DLinear,ValSelect,DLinear_NaiveKD[QELM],0.5604337410931436,0.0178331207316946,0.0241320018093944,0.947867096208316,0.8078475787874746,False
AAPL,2,42,DLinear_HardRejectPersist[QELM],QELM,DLinear,HardRejectPersist,DLinear_NaiveKD[QELM],0.5604337410931436,0.0178331207316946,0.0241320018093944,0.947867096208316,0.8078475787874746,False
AAPL,2,42,DLinear_Oracle[QELM],QELM,DLinear,Oracle,DLinear_NaiveKD[QELM],0.5604337410931436,0.0178331207316946,0.0241320018093944,0.947867096208316,0.8078475787874746,False
AAPL,2,42,PatchTST_ValSelect[QELM],QELM,PatchTST,ValSelect,PatchTST_NaiveKD[QELM],0.5633856765258154,0.0179270519444377,0.0243441774370886,0.9270911028302669,0.8078475787874746,False
AAPL,2,42,PatchTST_HardRejectPersist[QELM],QELM,PatchTST,HardRejectPersist,PatchTST_NaiveKD[QELM],0.5633856765258154,0.0179270519444377,0.0243441774370886,0.9270911028302669,0.8078475787874746,False
AAPL,2,42,PatchTST_Oracle[QELM],QELM,PatchTST,Oracle,PatchTST_NaiveKD[QELM],0.5633856765258154,0.0179270519444377,0.0243441774370886,0.9270911028302669,0.8078475787874746,False
AAPL,2,42,N-HiTS_ValSelect[QELM],QELM,N-HiTS,ValSelect,N-HiTS_NaiveKD[QELM],0.5524997670937867,0.0175806599930948,0.0239784603427003,0.9259296924969198,0.8078475787874746,False
AAPL,2,42,N-HiTS_HardRejectPersist[QELM],QELM,N-HiTS,HardRejectPersist,N-HiTS_NaiveKD[QELM],0.5524997670937867,0.0175806599930948,0.0239784603427003,0.9259296924969198,0.8078475787874746,False
AAPL,2,42,N-HiTS_Oracle[QELM],QELM,N-HiTS,Oracle,N-HiTS_NaiveKD[QELM],0.5524997670937867,0.0175806599930948,0.0239784603427003,0.9259296924969198,0.8078475787874746,False
AAPL,2,42,DLinear_ValSelect[QELM-NISQ],QELM-NISQ,DLinear,ValSelect,DLinear_NaiveKD[QELM-NISQ],0.5604173221482165,0.0178325982773781,0.0241316549284443,0.9478663178003024,0.8078475787874746,False
AAPL,2,42,DLinear_HardRejectPersist[QELM-NISQ],QELM-NISQ,DLinear,HardRejectPersist,DLinear_NaiveKD[QELM-NISQ],0.5604173221482165,0.0178325982773781,0.0241316549284443,0.9478663178003024,0.8078475787874746,False
AAPL,2,42,DLinear_Oracle[QELM-NISQ],QELM-NISQ,DLinear,Oracle,DLinear_NaiveKD[QELM-NISQ],0.5604173221482165,0.0178325982773781,0.0241316549284443,0.9478663178003024,0.8078475787874746,False
AAPL,2,42,PatchTST_ValSelect[QELM-NISQ],QELM-NISQ,PatchTST,ValSelect,PatchTST_NaiveKD[QELM-NISQ],0.5633378236469561,0.0179255292556638,0.0243427557823017,0.9270948678186486,0.8078475787874746,False
AAPL,2,42,PatchTST_HardRejectPersist[QELM-NISQ],QELM-NISQ,PatchTST,HardRejectPersist,PatchTST_NaiveKD[QELM-NISQ],0.5633378236469561,0.0179255292556638,0.0243427557823017,0.9270948678186486,0.8078475787874746,False
AAPL,2,42,PatchTST_Oracle[QELM-NISQ],QELM-NISQ,PatchTST,Oracle,PatchTST_NaiveKD[QELM-NISQ],0.5633378236469561,0.0179255292556638,0.0243427557823017,0.9270948678186486,0.8078475787874746,False
AAPL,2,42,N-HiTS_ValSelect[QELM-NISQ],QELM-NISQ,N-HiTS,ValSelect,N-HiTS_NaiveKD[QELM-NISQ],0.5525061404902633,0.017580862795925,0.0239790536331317,0.9259105499562266,0.8078475787874746,False
AAPL,2,42,N-HiTS_HardRejectPersist[QELM-NISQ],QELM-NISQ,N-HiTS,HardRejectPersist,N-HiTS_NaiveKD[QELM-NISQ],0.5525061404902633,0.017580862795925,0.0239790536331317,0.9259105499562266,0.8078475787874746,False
AAPL,2,42,N-HiTS_Oracle[QELM-NISQ],QELM-NISQ,N-HiTS,Oracle,N-HiTS_NaiveKD[QELM-NISQ],0.5525061404902633,0.017580862795925,0.0239790536331317,0.9259105499562266,0.8078475787874746,False
AAPL,2,42,DLinear_ValSelect[ClassicalELM],ClassicalELM,DLinear,ValSelect,DLinear_NaiveKD[ClassicalELM],0.561754128876355,0.017875135751534,0.0241659066667925,0.9521038245781308,0.8078475787874746,False
AAPL,2,42,DLinear_HardRejectPersist[ClassicalELM],ClassicalELM,DLinear,HardRejectPersist,DLinear_NaiveKD[ClassicalELM],0.561754128876355,0.017875135751534,0.0241659066667925,0.9521038245781308,0.8078475787874746,False
AAPL,2,42,DLinear_Oracle[ClassicalELM],ClassicalELM,DLinear,Oracle,DLinear_NaiveKD[ClassicalELM],0.561754128876355,0.017875135751534,0.0241659066667925,0.9521038245781308,0.8078475787874746,False
AAPL,2,42,PatchTST_ValSelect[ClassicalELM],ClassicalELM,PatchTST,ValSelect,PatchTST_NaiveKD[ClassicalELM],0.5608113412075741,0.0178451360475744,0.0242335415559312,0.9287219006240176,0.8078475787874746,False
AAPL,2,42,PatchTST_HardRejectPersist[ClassicalELM],ClassicalELM,PatchTST,HardRejectPersist,PatchTST_NaiveKD[ClassicalELM],0.5608113412075741,0.0178451360475744,0.0242335415559312,0.9287219006240176,0.8078475787874746,False
AAPL,2,42,PatchTST_Oracle[ClassicalELM],ClassicalELM,PatchTST,Oracle,PatchTST_NaiveKD[ClassicalELM],0.5608113412075741,0.0178451360475744,0.0242335415559312,0.9287219006240176,0.8078475787874746,False
AAPL,2,42,N-HiTS_ValSelect[ClassicalELM],ClassicalELM,N-HiTS,ValSelect,N-HiTS_NaiveKD[ClassicalELM],0.5525385742304059,0.0175818948444284,0.023978616676658,0.9260701284873558,0.8078475787874746,False
AAPL,2,42,N-HiTS_HardRejectPersist[ClassicalELM],ClassicalELM,N-HiTS,HardRejectPersist,N-HiTS_NaiveKD[ClassicalELM],0.5525385742304059,0.0175818948444284,0.023978616676658,0.9260701284873558,0.8078475787874746,False
AAPL,2,42,N-HiTS_Oracle[ClassicalELM],ClassicalELM,N-HiTS,Oracle,N-HiTS_NaiveKD[ClassicalELM],0.5525385742304059,0.0175818948444284,0.023978616676658,0.9260701284873558,0.8078475787874746,False
AAPL,2,123,DLinear_ValSelect[QELM],QELM,DLinear,ValSelect,DLinear_NaiveKD[QELM],0.560473601106022,0.0178343890857745,0.0241342869356423,0.9469594840765428,0.8078475787874746,False
AAPL,2,123,DLinear_HardRejectPersist[QELM],QELM,DLinear,HardRejectPersist,DLinear_NaiveKD[QELM],0.560473601106022,0.0178343890857745,0.0241342869356423,0.9469594840765428,0.8078475787874746,False
AAPL,2,123,DLinear_Oracle[QELM],QELM,DLinear,Oracle,DLinear_NaiveKD[QELM],0.560473601106022,0.0178343890857745,0.0241342869356423,0.9469594840765428,0.8078475787874746,False
AAPL,2,123,PatchTST_ValSelect[QELM],QELM,PatchTST,ValSelect,PatchTST_NaiveKD[QELM],0.5599743941737501,0.01781850421511,0.0241833084554362,0.9283685095427556,0.8078475787874746,False
AAPL,2,123,PatchTST_HardRejectPersist[QELM],QELM,PatchTST,HardRejectPersist,PatchTST_NaiveKD[QELM],0.5599743941737501,0.01781850421511,0.0241833084554362,0.9283685095427556,0.8078475787874746,False
AAPL,2,123,PatchTST_Oracle[QELM],QELM,PatchTST,Oracle,PatchTST_NaiveKD[QELM],0.5599743941737501,0.01781850421511,0.0241833084554362,0.9283685095427556,0.8078475787874746,False
AAPL,2,123,N-HiTS_ValSelect[QELM],QELM,N-HiTS,ValSelect,N-HiTS_NaiveKD[QELM],0.5540920469157262,0.0176313266753825,0.0240241515447463,0.9253045584304008,0.8078475787874746,False
AAPL,2,123,N-HiTS_HardRejectPersist[QELM],QELM,N-HiTS,HardRejectPersist,N-HiTS_NaiveKD[QELM],0.5540920469157262,0.0176313266753825,0.0240241515447463,0.9253045584304008,0.8078475787874746,False
AAPL,2,123,N-HiTS_Oracle[QELM],QELM,N-HiTS,Oracle,N-HiTS_NaiveKD[QELM],0.5540920469157262,0.0176313266753825,0.0240241515447463,0.9253045584304008,0.8078475787874746,False
AAPL,2,123,DLinear_ValSelect[QELM-NISQ],QELM-NISQ,DLinear,ValSelect,DLinear_NaiveKD[QELM-NISQ],0.5604503393056566,0.0178336488903439,0.024134133307791,0.9469541504104814,0.8078475787874746,False
AAPL,2,123,DLinear_HardRejectPersist[QELM-NISQ],QELM-NISQ,DLinear,HardRejectPersist,DLinear_NaiveKD[QELM-NISQ],0.5604503393056566,0.0178336488903439,0.024134133307791,0.9469541504104814,0.8078475787874746,False
AAPL,2,123,DLinear_Oracle[QELM-NISQ],QELM-NISQ,DLinear,Oracle,DLinear_NaiveKD[QELM-NISQ],0.5604503393056566,0.0178336488903439,0.024134133307791,0.9469541504104814,0.8078475787874746,False
AAPL,2,123,PatchTST_ValSelect[QELM-NISQ],QELM-NISQ,PatchTST,ValSelect,PatchTST_NaiveKD[QELM-NISQ],0.5599568620703078,0.017817946339853,0.0241830408832089,0.928344648000998,0.8078475787874746,False
AAPL,2,123,PatchTST_HardRejectPersist[QELM-NISQ],QELM-NISQ,PatchTST,HardRejectPersist,PatchTST_NaiveKD[QELM-NISQ],0.5599568620703078,0.017817946339853,0.0241830408832089,0.928344648000998,0.8078475787874746,False
AAPL,2,123,PatchTST_Oracle[QELM-NISQ],QELM-NISQ,PatchTST,Oracle,PatchTST_NaiveKD[QELM-NISQ],0.5599568620703078,0.017817946339853,0.0241830408832089,0.928344648000998,0.8078475787874746,False
AAPL,2,123,N-HiTS_ValSelect[QELM-NISQ],QELM-NISQ,N-HiTS,ValSelect,N-HiTS_NaiveKD[QELM-NISQ],0.5540935667152781,0.0176313750357272,0.0240236829780219,0.9252722573805346,0.8078475787874746,False
AAPL,2,123,N-HiTS_HardRejectPersist[QELM-NISQ],QELM-NISQ,N-HiTS,HardRejectPersist,N-HiTS_NaiveKD[QELM-NISQ],0.5540935667152781,0.0176313750357272,0.0240236829780219,0.9252722573805346,0.8078475787874746,False
AAPL,2,123,N-HiTS_Oracle[QELM-NISQ],QELM-NISQ,N-HiTS,Oracle,N-HiTS_NaiveKD[QELM-NISQ],0.5540935667152781,0.0176313750357272,0.0240236829780219,0.9252722573805346,0.8078475787874746,False
AAPL,2,123,DLinear_ValSelect[ClassicalELM],ClassicalELM,DLinear,ValSelect,DLinear_NaiveKD[ClassicalELM],0.5617938293424116,0.0178763990288001,0.0241686808832748,0.9513736115053308,0.8078475787874746,False
AAPL,2,123,DLinear_HardRejectPersist[ClassicalELM],ClassicalELM,DLinear,HardRejectPersist,DLinear_NaiveKD[ClassicalELM],0.5617938293424116,0.0178763990288001,0.0241686808832748,0.9513736115053308,0.8078475787874746,False
AAPL,2,123,DLinear_Oracle[ClassicalELM],ClassicalELM,DLinear,Oracle,DLinear_NaiveKD[ClassicalELM],0.5617938293424116,0.0178763990288001,0.0241686808832748,0.9513736115053308,0.8078475787874746,False
AAPL,2,123,PatchTST_ValSelect[ClassicalELM],ClassicalELM,PatchTST,ValSelect,PatchTST_NaiveKD[ClassicalELM],0.5605297599790984,0.0178361760730494,0.0241975066849819,0.9290765351763328,0.8078475787874746,False
AAPL,2,123,PatchTST_HardRejectPersist[ClassicalELM],ClassicalELM,PatchTST,HardRejectPersist,PatchTST_NaiveKD[ClassicalELM],0.5605297599790984,0.0178361760730494,0.0241975066849819,0.9290765351763328,0.8078475787874746,False
AAPL,2,123,PatchTST_Oracle[ClassicalELM],ClassicalELM,PatchTST,Oracle,PatchTST_NaiveKD[ClassicalELM],0.5605297599790984,0.0178361760730494,0.0241975066849819,0.9290765351763328,0.8078475787874746,False
AAPL,2,123,N-HiTS_ValSelect[ClassicalELM],ClassicalELM,N-HiTS,ValSelect,N-HiTS_NaiveKD[ClassicalELM],0.5542178526530241,0.0176353298406766,0.0240268392859975,0.9256256906831428,0.8078475787874746,False
AAPL,2,123,N-HiTS_HardRejectPersist[ClassicalELM],ClassicalELM,N-HiTS,HardRejectPersist,N-HiTS_NaiveKD[ClassicalELM],0.5542178526530241,0.0176353298406766,0.0240268392859975,0.9256256906831428,0.8078475787874746,False
AAPL,2,123,N-HiTS_Oracle[ClassicalELM],ClassicalELM,N-HiTS,Oracle,N-HiTS_NaiveKD[ClassicalELM],0.5542178526530241,0.0176353298406766,0.0240268392859975,0.9256256906831428,0.8078475787874746,False
AAPL,2,2024,DLinear_ValSelect[QELM],QELM,DLinear,ValSelect,DLinear_NaiveKD[QELM],0.5606566825394833,0.0178402147758914,0.0241433227157487,0.9484241218220478,0.8078475787874746,False
AAPL,2,2024,DLinear_HardRejectPersist[QELM],QELM,DLinear,HardRejectPersist,DLinear_NaiveKD[QELM],0.5606566825394833,0.0178402147758914,0.0241433227157487,0.9484241218220478,0.8078475787874746,False
AAPL,2,2024,DLinear_Oracle[QELM],QELM,DLinear,Oracle,DLinear_NaiveKD[QELM],0.5606566825394833,0.0178402147758914,0.0241433227157487,0.9484241218220478,0.8078475787874746,False
AAPL,2,2024,PatchTST_ValSelect[QELM],QELM,PatchTST,ValSelect,PatchTST_NaiveKD[QELM],0.5609438247588268,0.0178493517023276,0.0242774933378677,0.9259751732360194,0.8078475787874746,False
AAPL,2,2024,PatchTST_HardRejectPersist[QELM],QELM,PatchTST,HardRejectPersist,PatchTST_NaiveKD[QELM],0.5609438247588268,0.0178493517023276,0.0242774933378677,0.9259751732360194,0.8078475787874746,False
AAPL,2,2024,PatchTST_Oracle[QELM],QELM,PatchTST,Oracle,PatchTST_NaiveKD[QELM],0.5609438247588268,0.0178493517023276,0.0242774933378677,0.9259751732360194,0.8078475787874746,False
AAPL,2,2024,N-HiTS_ValSelect[QELM],QELM,N-HiTS,ValSelect,N-HiTS_NaiveKD[QELM],0.5547671312682766,0.0176528080029336,0.0240539597232685,0.9218923711984238,0.8078475787874746,False
AAPL,2,2024,N-HiTS_HardRejectPersist[QELM],QELM,N-HiTS,HardRejectPersist,N-HiTS_NaiveKD[QELM],0.5547671312682766,0.0176528080029336,0.0240539597232685,0.9218923711984238,0.8078475787874746,False
AAPL,2,2024,N-HiTS_Oracle[QELM],QELM,N-HiTS,Oracle,N-HiTS_NaiveKD[QELM],0.5547671312682766,0.0176528080029336,0.0240539597232685,0.9218923711984238,0.8078475787874746,False
AAPL,2,2024,DLinear_ValSelect[QELM-NISQ],QELM-NISQ,DLinear,ValSelect,DLinear_NaiveKD[QELM-NISQ],0.5606392437083818,0.0178396598685801,0.0241431014184778,0.9483979797280372,0.8078475787874746,False
AAPL,2,2024,DLinear_HardRejectPersist[QELM-NISQ],QELM-NISQ,DLinear,HardRejectPersist,DLinear_NaiveKD[QELM-NISQ],0.5606392437083818,0.0178396598685801,0.0241431014184778,0.9483979797280372,0.8078475787874746,False
AAPL,2,2024,DLinear_Oracle[QELM-NISQ],QELM-NISQ,DLinear,Oracle,DLinear_NaiveKD[QELM-NISQ],0.5606392437083818,0.0178396598685801,0.0241431014184778,0.9483979797280372,0.8078475787874746,False
AAPL,2,2024,PatchTST_ValSelect[QELM-NISQ],QELM-NISQ,PatchTST,ValSelect,PatchTST_NaiveKD[QELM-NISQ],0.560914599511491,0.0178484217487471,0.0242768369564159,0.925966661219298,0.8078475787874746,False
